DateTime,AppName
2026-01-21 06:06:05,RuntimeBroker.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,conhost.exe
2026-01-21 06:06:05,gamingservices.exe
2026-01-21 06:06:05,gamingservicesnet.exe
2026-01-21 06:06:05,SearchIndexer.exe
2026-01-21 06:06:05,ctfmon.exe
2026-01-21 06:06:05,ChatGPT.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,conhost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,conhost.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,msedgewebview2.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,NisSrv.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,ChatGPT.exe
2026-01-21 06:06:05,powershell.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,taskhostw.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,msedge.exe
2026-01-21 06:06:05,RuntimeBroker.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,ChatGPT.exe
2026-01-21 06:06:05,FileCoAuth.exe
2026-01-21 06:06:05,msedge.exe
2026-01-21 06:06:05,powershell.exe
2026-01-21 06:06:05,SearchApp.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,RuntimeBroker.exe
2026-01-21 06:06:05,smartscreen.exe
2026-01-21 06:06:05,backgroundTaskHost.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,msedgewebview2.exe
2026-01-21 06:06:05,SecurityHealthSystray.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,dllhost.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,TextInputHost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,Microsoft Network Realtime Inspection Service.exe
2026-01-21 06:06:05,conhost.exe
2026-01-21 06:06:05,RtsCM64.exe
2026-01-21 06:06:05,python.exe
2026-01-21 06:06:05,OneDrive.exe
2026-01-21 06:06:05,WsToastNotification.exe
2026-01-21 06:06:05,conhost.exe
2026-01-21 06:06:05,SearchFilterHost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,UserOOBEBroker.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,conhost.exe
2026-01-21 06:06:05,WhatsApp.Root.exe
2026-01-21 06:06:05,RuntimeBroker.exe
2026-01-21 06:06:05,msedge.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,msedgewebview2.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,msedge.exe
2026-01-21 06:06:05,CompPkgSrv.exe
2026-01-21 06:06:05,WSHelper.exe
2026-01-21 06:06:05,ChatGPT.exe
2026-01-21 06:06:05,RuntimeBroker.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,svchost.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,msedgewebview2.exe
2026-01-21 06:06:05,msedgewebview2.exe
2026-01-21 06:06:05,msedge.exe
2026-01-21 06:06:05,msedge.exe
2026-01-21 06:06:05,Code.exe
2026-01-21 06:06:05,chrome.exe
2026-01-21 06:06:05,Video.UI.exe
2026-01-21 06:06:35,System Idle Process
2026-01-21 06:06:35,System
2026-01-21 06:06:35,Registry
2026-01-21 06:06:35,SearchProtocolHost.exe
2026-01-21 06:06:35,smss.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,csrss.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,wininit.exe
2026-01-21 06:06:35,csrss.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,services.exe
2026-01-21 06:06:35,lsass.exe
2026-01-21 06:06:35,winlogon.exe
2026-01-21 06:06:35,WUDFHost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,fontdrvhost.exe
2026-01-21 06:06:35,fontdrvhost.exe
2026-01-21 06:06:35,cmd.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,dwm.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,igfxCUIService.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,SynTPEnh.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,SearchApp.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,igfxTray.exe
2026-01-21 06:06:35,HPHotkeyNotification.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,MemCompression
2026-01-21 06:06:35,Grammarly.Desktop.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,AggregatorHost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,explorer.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,spoolsv.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,PresentationFontCache.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,fpCSEvtSvc.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,HotKeyServiceUWP.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,WsNativePushService.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,MpDefenderCoreService.exe
2026-01-21 06:06:35,StartMenuExperienceHost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,SynTPEnhService.exe
2026-01-21 06:06:35,SynTPHelper.exe
2026-01-21 06:06:35,MsMpEng.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,valWBFPolicyService.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,wslservice.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,ChatGPT.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,sihost.exe
2026-01-21 06:06:35,LanWlanWwanSwitchingServiceUWP.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,pet.exe
2026-01-21 06:06:35,ShellExperienceHost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,rundll32.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,RuntimeBroker.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,igfxHK.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,dllhost.exe
2026-01-21 06:06:35,dasHost.exe
2026-01-21 06:06:35,taskhostw.exe
2026-01-21 06:06:35,SecurityHealthService.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,RuntimeBroker.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,gamingservices.exe
2026-01-21 06:06:35,gamingservicesnet.exe
2026-01-21 06:06:35,SearchIndexer.exe
2026-01-21 06:06:35,ctfmon.exe
2026-01-21 06:06:35,ChatGPT.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,NisSrv.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,ChatGPT.exe
2026-01-21 06:06:35,powershell.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,taskhostw.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,RuntimeBroker.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,ChatGPT.exe
2026-01-21 06:06:35,FileCoAuth.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,powershell.exe
2026-01-21 06:06:35,SearchApp.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,RuntimeBroker.exe
2026-01-21 06:06:35,smartscreen.exe
2026-01-21 06:06:35,backgroundTaskHost.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,SecurityHealthSystray.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,dllhost.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,TextInputHost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,Microsoft Network Realtime Inspection Service.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,RtsCM64.exe
2026-01-21 06:06:35,python.exe
2026-01-21 06:06:35,OneDrive.exe
2026-01-21 06:06:35,WsToastNotification.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,SearchFilterHost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,UserOOBEBroker.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,conhost.exe
2026-01-21 06:06:35,WhatsApp.Root.exe
2026-01-21 06:06:35,RuntimeBroker.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,CompPkgSrv.exe
2026-01-21 06:06:35,WSHelper.exe
2026-01-21 06:06:35,ChatGPT.exe
2026-01-21 06:06:35,RuntimeBroker.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,svchost.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,msedgewebview2.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,msedge.exe
2026-01-21 06:06:35,Code.exe
2026-01-21 06:06:35,chrome.exe
2026-01-21 06:06:35,Video.UI.exe
2026-01-21 06:07:05,System Idle Process
2026-01-21 06:07:05,System
2026-01-21 06:07:05,Registry
2026-01-21 06:07:05,SearchProtocolHost.exe
2026-01-21 06:07:05,smss.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,csrss.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,wininit.exe
2026-01-21 06:07:05,csrss.exe
2026-01-21 06:07:05,Code.exe
2026-01-21 06:07:05,services.exe
2026-01-21 06:07:05,lsass.exe
2026-01-21 06:07:05,winlogon.exe
2026-01-21 06:07:05,WUDFHost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,fontdrvhost.exe
2026-01-21 06:07:05,fontdrvhost.exe
2026-01-21 06:07:05,cmd.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,msedge.exe
2026-01-21 06:07:05,msedgewebview2.exe
2026-01-21 06:07:05,dwm.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,igfxCUIService.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:05,SynTPEnh.exe
2026-01-21 06:07:05,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,SearchApp.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,igfxTray.exe
2026-01-21 06:07:06,HPHotkeyNotification.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,MemCompression
2026-01-21 06:07:06,Grammarly.Desktop.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,AggregatorHost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,explorer.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,spoolsv.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,PresentationFontCache.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,fpCSEvtSvc.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,HotKeyServiceUWP.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,WsNativePushService.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,MpDefenderCoreService.exe
2026-01-21 06:07:06,StartMenuExperienceHost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,SynTPEnhService.exe
2026-01-21 06:07:06,SynTPHelper.exe
2026-01-21 06:07:06,MsMpEng.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,valWBFPolicyService.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,wslservice.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,ChatGPT.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,sihost.exe
2026-01-21 06:07:06,LanWlanWwanSwitchingServiceUWP.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,msedge.exe
2026-01-21 06:07:06,pet.exe
2026-01-21 06:07:06,ShellExperienceHost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,rundll32.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,RuntimeBroker.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,igfxHK.exe
2026-01-21 06:07:06,msedge.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,dllhost.exe
2026-01-21 06:07:06,dasHost.exe
2026-01-21 06:07:06,taskhostw.exe
2026-01-21 06:07:06,SecurityHealthService.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,RuntimeBroker.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,gamingservices.exe
2026-01-21 06:07:06,gamingservicesnet.exe
2026-01-21 06:07:06,SearchIndexer.exe
2026-01-21 06:07:06,ctfmon.exe
2026-01-21 06:07:06,ChatGPT.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,NisSrv.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,ChatGPT.exe
2026-01-21 06:07:06,powershell.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,taskhostw.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,msedge.exe
2026-01-21 06:07:06,RuntimeBroker.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,ChatGPT.exe
2026-01-21 06:07:06,FileCoAuth.exe
2026-01-21 06:07:06,msedge.exe
2026-01-21 06:07:06,powershell.exe
2026-01-21 06:07:06,SearchApp.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,RuntimeBroker.exe
2026-01-21 06:07:06,smartscreen.exe
2026-01-21 06:07:06,backgroundTaskHost.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,msedgewebview2.exe
2026-01-21 06:07:06,SecurityHealthSystray.exe
2026-01-21 06:07:06,svchost.exe
2026-01-21 06:07:06,dllhost.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,TextInputHost.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,Microsoft Network Realtime Inspection Service.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,RtsCM64.exe
2026-01-21 06:07:06,python.exe
2026-01-21 06:07:06,OneDrive.exe
2026-01-21 06:07:06,WsToastNotification.exe
2026-01-21 06:07:06,conhost.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,Code.exe
2026-01-21 06:07:06,msedge.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,chrome.exe
2026-01-21 06:07:06,UserOOBEBroker.exe
